Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
5664,91731-21613971,9,64323,51861,USA,2021-07-09,0,0,Listed for sale,1624579200000.0,629900.0,656.0,El Monte,CA,1950,10727 Amador St,91731.0,-118.03988647460938,34.070541381835945,0,**THIS IS A MUST SEE NICEST DUPLEX IN EL MONTE** **LOOK NO FURTHER** **THIS DUPLEX HAS IT ALL** **EVERYTHING IS NEW** **THIS AMAZING PROPERTY FEATURES 1 BEDROOM 1 BATH EACH AND ARE FULLY REMODELED IN THE FOLLOWING** **NEW ROOF** **PLUMBING** **ELECTRICAL** **WINDOWS** **KITCHEN CABINETS WITH QUARTZ COUNTER TOPS** **FLOORING** **DOORS** **SHOWER** **TOILET** **VANITY** **RECESSED LIGHTS** **MINI SPLIT AC AND HEATING** **BACK YARD FENCING** **AND SO MUCH MORE THAT YOU HAVE TO SEE IT FOR YOUR SELF** **CLOSE TO FREEWAYS 10 605 210** **SHOPPING CENTERS** **AND LOCAL SCHOOLS**,USD,960.0,960.0,sqft,0.0,0.0,960.0,1,2.0,1,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
5671,91732-21595476,9,64331,51861,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,1385000.0,353.0,El Monte,CA,1964,12100 Emery St,91732.0,-118.00627899169922,34.083251953125,0,Huge lot in the better part of El Monte potential for future development. Currently have 4 individual houses. Monthly Gross income over $6000.00  Property sold as in its condition. Seller will not pay extra make any repairs replacements or anything. SOLD AS IS. Buyer must check with city for zoning and other permit related information Subject to inside inspection.,USD,3926.0,3926.0,Acres,0.0,0.0,3926.0,1,2.0,1,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
5675,91732-21597979,9,64335,51861,USA,2021-07-03,0,0,Listed for sale,1625270400000.0,980000.0,775.0,El Monte,CA,1941,4347 Richwood Ave,91732.0,-118.01560974121094,34.082576751708984,0,2 Houses on a lot located in convenience location front house have 2 bedrooms 1 bathroom the back house have 1 bedroom 1 bathroom huge back yard room for expansion or build ADU. Excellent opportunity for investors and home buyers rent out one and live in one. Close to shopping center and supermarkets.,USD,1264.0,1264.0,Acres,0.0,0.0,1264.0,1,1.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
5676,91731-2074486520,9,64336,51861,USA,2021-07-02,0,0,Listed for sale,1625184000000.0,4550000.0,351.0,El Monte,CA,1948,3420 Santa Anita Ave,91731.0,-118.04161834716795,34.07086944580078,0,"""We are pleased to present the Santa Anita Garden apartments exclusively for sale. 18 units delivering a going in cap rate of 4.72 with 17% upside in rents. During the pandemic El Monte rents actually grew while many other cities saw spikes in vacancy and drop in asking rents per Costar. Alongside the BILLION Dollar Investment initiative of El Monte the affordability vs other surrounding areas proves to be a strong investment foothold for landlords.   El Montes new state of the art bus station facility sees 40000 passengers making it the largest bus station west of Chicago and with the Metro very close tenants can truly be non-reliant on automobile ownership and expenditures. Situated on over half acre of land individual hot water heaters good walkability and growing community.   ** For offering memorandum or questions about this opportunity contact listing agent ***""",USD,12958.0,12958.0,Acres,0.0,0.0,12958.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
5740,93703-18740542,9,65810,18203,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,250000.0,227.0,Fresno,CA,1954,3273 E Simpson Ave,93703.0,-119.7696304321289,36.7783432006836,0,Please do not disturb tenant make all offers subject to inspection.,USD,1100.0,1100.0,sqft,0.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Fresno County
5742,93704-18728765,9,65812,18203,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,375000.0,198.0,Fresno,CA,1954,1145 E Hampton Way,93704.0,-119.7962646484375,36.79248809814453,0,Nice Ranch Style Home with lots of charm and great floor plan. Living room with a fireplace wood floors Master bedroom with its own courtyard. Kitchen  has been updated with newer granite countertops  top cabinets are white bottom cabinets  are darker  with beautiful  champagne color handles. Laundry room with lots of storage Large  step down gathering  room fireplace French doors. Backyard has a great swimming  pool mature  landscaping The exterior recently  has been painted. The interior  will be painted  before  close of escrow.,USD,1895.0,1895.0,sqft,0.0,3.0,0.0,1,0.0,0,0,1,0,0,0,SINGLE_FAMILY,Fresno County
5748,93291-2069711837,9,66580,21114,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,220000.0,146.0,Visalia,CA,1973,134 & 140 E Houston Ave,93291.0,-119.2905731201172,36.3419189453125,0,This Duplex is a great investment opportunity. It has been well maintained and managed by the Equity Group. Each unit has 2 bedrooms and 1 bathroom.,USD,1512.0,1512.0,sqft,0.0,4.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Tulare County
5781,92683-25180479,9,66989,34780,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1100000.0,500.0,Westminster,CA,1959,7421 Hazard Ave,92683.0,-117.9993896484375,33.75219345092773,0,"""Wonderful Income Opportunity! This Westminster duplex is the perfect property for either an investor or for someone looking to earn passive income. As you approach the home you will find 2 detached SFRs boasting spacious driveways and attached 2-car garages for both units. The front unit (7421) features 3 bedrooms 2 bathrooms and a cozy back patio with lush trees. The back unit (7419) offers 4 bedrooms 2 bathrooms and a fully paved back patio. Live in one unit and rent the other! Low maintenance property with zero utilities for the owner. Each unit has its own gas electric and water meter. Drive-by and see the potential! Only minutes away from the 405 FWY Little Saigon Bella Terra and so much more!""",USD,2200.0,2200.0,sqft,0.0,0.0,2200.0,1,4.0,1,One,0,0,0,0,MULTI_FAMILY,Orange County
5874,95023-15056748,9,68524,52547,USA,2021-06-21,0,0,Price change,1625875200000.0,1530000.0,252.0,Hollister,CA,1958,762 South St,95023.0,-121.41058349609376,36.84881591796875,0,Unique opportunity with multiple parcels buildings and units with long term tenants. Price includes a Duplex and and 4 other single standing units plus a garage. Addresses included: 762 764 and 766  S Street Hollister. Parcels are 053-040-015-000 053-040-016-000 053-040-014-000. Sq ft and building ages in the specs are estimated. All units are 2/1 except the duplex has a 1/1.,USD,6067.0,6067.0,Acres,0.0,0.0,6067.0,1,10.0,1,0,0,0,0,0,MULTI_FAMILY,San Benito County
5879,92227-2070192604,9,68692,0,USA,2021-06-15,0,0,Listed for sale,1623715200000.0,895000.0,185.0,Brawley,CA,1978,432 W Hwy #W,92227.0,-115.76254272460938,33.087631225585945,0,This is a unique property. You can live in the house and rent out the other 3 units.      The front house has a fireplace french doors off living room  stove refrigerator dishwasher  blinds laundry hookups in garage automatic sprinklers in front yard ceiling fans  2 car garage in a nice west side Brawley location.,USD,4850.0,4850.0,sqft,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Imperial County
5892,92227-2091729346,9,68706,41951,USA,2020-12-22,0,0,Listed for sale,1618790400000.0,8000000.0,191.0,Brawley,CA,1972,590 W Main St,92227.0,-115.55168914794922,32.977867126464844,0,Hot Rental at Brawley: Hotel offers 82 rooms  with free breakfast and a restaurant coffee/tea in a common area and laundry facilities are available at this smoke-free motel. Free continental breakfast free WiFi in public areas and free self parking are also provided. All 82 rooms provide conveniences like air conditioner refrigerators and microwaves plus free WiFi and flat-screen TVs. All 82 Bathrooms include shower/tub combinations. Hotel Amenities include guest laundry facilities Accessible for Handicap & No Pool plus a courtyard with BBQ grills. 160 parking spaces are also available. Mostly Property is best conditions & remodeled began on 2012. Great Opportunity for 1031 Exchange or Cash.,USD,41842.0,41842.0,Acres,0.0,82.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Imperial County
5947,93223-16259124,9,69012,38491,USA,2021-05-20,0,0,Listed for sale,1621468800000.0,175000.0,201.0,Farmersville,CA,1940,146 S Magnolia Ave,93223.0,-119.205810546875,36.29727554321289,0,Great Opportunity For Investors Looking For Passive Income! Quaint 2 Homes Each 2 Bed/1 Bath Unit That Are Currently Rented! This property features two homes side by side each with their own driveway both having a front porch while one unit is fenced in. This property is located within walking distance to Shopping Snowden Elementary School & Parks like River Bank Park. This is a Must See!,USD,872.0,872.0,Acres,0.0,4.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Tulare County
5980,92243-18864278,9,69919,11274,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,185000.0,154.0,El Centro,CA,1940,404-410 South St #416,92243.0,-115.67461395263672,32.822769165039055,0,These 3 cute cottages on corner lot are currently occupied and producing income.  Situation on R-3 lot.  Each separately fenced for private yard.,USD,1200.0,1200.0,sqft,0.0,3.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Imperial County
6034,93927-300114730,9,71477,31854,USA,2019-11-19,0,0,Price change,1619136000000.0,1995000.0,2262.0,Greenfield,CA,1955,40895 Cherry Ave,93927.0,-121.24583435058594,36.33487701416016,0,20 Acres of flat land presently zoned agricultural/truck crop land.  Convenient Northbound freeway access to San Francisco & Southbound freeway access to L.A.   Great visibility and activity area near busy freeways tourist attractions shopping centers hub for interstate commerce and new proposed hotel chain expansions.  Future City of Greenfield zoning changes will present more opportunities for investors (City of Greenfield Walnut Specific Plan).  Check with the City of Greenfield for new and future proposed zoning changes.  Some public utilities already on site (gas and PG&E services).  Future proposed zoning use for this property is Highway Commercial.,USD,882.0,882.0,Acres,0.0,3.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Monterey County
6039,93927-19359301,9,71482,31854,USA,2017-11-18,0,0,Listing removed,1611964800000.0,1950000.0,1196.0,Greenfield,CA,1966,41725 Walnut Ave,93927.0,-121.22998046875,36.33940124511719,0,Attention Investors / Developers and Farmers Great opportunity for Investor or Developer alike! 10 ACRES of agriculture land with a 4 Bed 2 bath 1631 Sq. Ft. Ranch Home in the growing community of Greenfield Monterey County California Adjacent to the Elementary School. Close to Shopping Center with Pharmacy Grocery Stores and Restaurants. High density residential homes are many other possibilities. Check with Monterey County planning department,USD,1631.0,1631.0,Acres,0.0,4.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Monterey County
6053,90405-2106158477,9,72514,26964,USA,2021-06-26,0,0,Price change,1625875200000.0,4899999.0,1687.0,Santa Monica,CA,1938,2437 Centinela Ave,90405.0,-118.4520034790039,34.026199340820305,0,"""Opportunity knocks!!! Developers & Investors dream. Do not miss your chance to own a one-of-a-kind property in one of SoCals most desirable cities Santa Monica. This unique lot is 17830 Sqft (very hard to come by) and is located within a 1-mile radius of the Expo line (the metro system that connects Santa Monica to Downtown L.A/USC) which places it in a TOC Tier 1 zone. Conveniently located close to amazing renowned restaurants shops nightlife and much more. Location is prime and equidistant to Westwood Brentwood Century City. Also located within proximity to UCLA SMC St. Johns Medical Center Google/Amazon offices.""",USD,2904.0,2904.0,Acres,0.0,0.0,2904.0,1,8.0,1,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
6062,90405-20482563,9,72523,26964,USA,2021-06-18,0,0,Listed for sale,1624665600000.0,3499888.0,1106.0,Santa Monica,CA,1904,2547 3rd St,90405.0,-118.48184204101562,34.003219604492195,0,"""Amazing opportunity to own three single story separate bungalows one with two units on elevated lot in the Historic District of Santa Monica. 2547 2547 1/22551 & 2549 are all being sold together on one oversized corner lot and has significant upside potential and picture window views with glimpses of the ocean. The front bungalow consists of 2br 1ba with a partially finished attic with skylights. Attached to the first bungalow is a separate unit with 1br 1ba with your own private entrance.  Bungalow #2 has 3bd 2ba with cute back patio. Behind the two Bungalows is another separate structure that has 2 bd 1ba. Each unit has a garage storage space. Both front units have front yard landscaping. Dont miss these very unique properties superbly located on Ocean Parks Blvd and 3rd street just 3 blocks from the beach.  An easy stroll to trendy Main St beaches shopping and Farmers Market.  Leave your car at home and enjoy beach life.""",USD,3164.0,3164.0,sqft,0.0,0.0,3164.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
6126,93637-19122928,9,72948,32629,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,525000.0,522.0,Madera,CA,1951,733 Linden St,93637.0,-120.09104919433594,36.96197509765625,0,"""Builders Dream! We have done all the work for you! An approx. 1.4 acre lot 100% shovel ready Single Family Project with 22 units. There are 8 separate APNs 7 lots consisting of 4-fourplexes(2 Bed/2 Bath) 3- duplexes(3 Bed/ 2Bath). Subdivision map completed and recorded HOA established CCRs in place plans approved and stamped with grading plan approved and issued.""",USD,1006.0,1006.0,Acres,0.0,3.0,0.0,1,0.0,0,0,0,0,0,0,LOT,Madera County
6130,93637-19127594,9,72952,32629,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,229000.0,221.0,Madera,CA,1991,720 Oakridge Dr,93637.0,-120.0632553100586,36.94585037231445,0,"""Welcome to this beautiful home it features 3 bedrooms and 1.5 baths. Its perfect for a first time home buyer or someone looking to downsize. Dont miss out on this opportunity schedule your appointment today!""",USD,1037.0,1037.0,sqft,0.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Madera County
6131,93637-19126092,9,72953,32629,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,279900.0,168.0,Madera,CA,1947,715 W Yosemite Ave,93637.0,-120.06776428222656,36.95678329467773,0,Curb appeal says it all!!! This charming 3 bedroom 1 1/4 bath home is adorable. Living room with fireplace beautiful built-in wood cabinets formal dining room galley style kitchen with separate casual eating area. Spacious bedrooms inside laundry and even has a basement. Large backyard with detached garage with small stall on the side for extra storage.,USD,1667.0,1667.0,sqft,0.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Madera County
6189,91342-20071303,9,73646,12447,USA,2021-07-10,0,0,Price change,1625875200000.0,2238000.0,643.0,Sylmar,CA,1958,12643 Norris Ave,91342.0,-118.4496841430664,34.299606323242195,0,"""Investors special...  This package deal includes 3 parcels(2507-003-033 2507-003-034 2507-003-035) to be sold together 2 of the parcels have 2 units each and the third one has a single unit on it there also plans for a second unit in this parcel(call me Ill explain).  Each unit has its own individual address and are all rented.  All three parcels combined are over an acre of land with plenty of room to build more units.  Call me for more details.""",USD,3479.0,3479.0,Acres,0.0,0.0,3479.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
